"No.","Time","Source","Destination","Protocol","Length","Info"
"752","130.092923156","mail.google.com","192.168.100.144","TLSv1.3","120","Application Data"
"753","130.096278649","192.168.100.144","mail.google.com","TCP","66","46096  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9339411 TSecr=839683753"
"754","130.096614477","192.168.100.144","mail.google.com","TCP","66","46096  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9339411 TSecr=839683753"
"755","130.096699085","192.168.100.144","mail.google.com","TCP","66","46096  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9339411 TSecr=839683753"
"756","130.096814929","192.168.100.144","mail.google.com","TCP","66","46096  >  https(443) [ACK] Seq=518 Ack=4309 Win=96256 Len=0 TSval=9339411 TSecr=839683753"
"757","130.151966178","192.168.100.144","mail.google.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"758","130.153179430","192.168.100.144","mail.google.com","TLSv1.3","158","Application Data"
"759","130.154586739","192.168.100.144","mail.google.com","TLSv1.3","910","Application Data"
"760","130.155924464","192.168.100.144","mail.google.com","TLSv1.3","295","Application Data"
"761","130.166680175","mail.google.com","192.168.100.144","TLSv1.3","680","Application Data, Application Data"
"762","130.167582554","mail.google.com","192.168.100.144","TLSv1.3","97","Application Data"
"763","130.169936088","192.168.100.144","mail.google.com","TCP","66","46096  >  https(443) [ACK] Seq=1747 Ack=4923 Win=99072 Len=0 TSval=9339429 TSecr=839683828"
"764","130.170029700","192.168.100.144","mail.google.com","TCP","66","46096  >  https(443) [ACK] Seq=1747 Ack=4954 Win=99072 Len=0 TSval=9339430 TSecr=839683829"
"765","130.170330697","mail.google.com","192.168.100.144","TCP","66","https(443)  >  46096 [ACK] Seq=4954 Ack=1747 Win=71168 Len=0 TSval=839683831 TSecr=9339426"
"766","130.170800446","192.168.100.144","mail.google.com","TLSv1.3","97","Application Data"
"767","130.190235575","mail.google.com","192.168.100.144","TCP","66","https(443)  >  46096 [ACK] Seq=4954 Ack=1778 Win=71168 Len=0 TSval=839683851 TSecr=9339430"
"768","130.439525912","mail.google.com","192.168.100.144","TLSv1.3","1484","Application Data"
"769","130.439526032","mail.google.com","192.168.100.144","TLSv1.3","1484","Application Data"
"770","130.439526097","mail.google.com","192.168.100.144","TLSv1.3","396","Application Data"
"771","130.439869169","mail.google.com","192.168.100.144","TLSv1.3","143","Application Data"
"772","130.442768095","mail.google.com","192.168.100.144","TLSv1.3","97","Application Data"
"773","130.442880813","mail.google.com","192.168.100.144","TLSv1.3","105","Application Data"
"774","130.482650007","mail.google.com","192.168.100.144","TCP","105","[TCP Retransmission] https(443)  >  46096 [PSH, ACK] Seq=8228 Ack=1778 Win=71168 Len=39 TSval=839684144 TSecr=9339430"
"775","130.520863693","192.168.100.144","mail.google.com","TCP","66","46096  >  https(443) [ACK] Seq=1778 Ack=7790 Win=104704 Len=0 TSval=9339517 TSecr=839684100"
"776","130.521112443","192.168.100.144","mail.google.com","TCP","78","46096  >  https(443) [ACK] Seq=1778 Ack=8267 Win=107520 Len=0 TSval=9339517 TSecr=839684100 SLE=8228 SRE=8267"
"777","130.528240641","192.168.100.144","mail.google.com","TLSv1.3","105","Application Data"
"778","130.542725936","mail.google.com","192.168.100.144","TCP","66","https(443)  >  46096 [ACK] Seq=8267 Ack=1817 Win=71168 Len=0 TSval=839684204 TSecr=9339519"
"779","130.742108774","192.168.100.144","mail.google.com","TLSv1.3","506","Application Data"
"780","130.743473506","192.168.100.144","mail.google.com","TLSv1.3","548","Application Data"
"781","130.756676992","mail.google.com","192.168.100.144","TCP","66","https(443)  >  46096 [ACK] Seq=8267 Ack=2257 Win=72960 Len=0 TSval=839684417 TSecr=9339572"
"782","130.758029835","mail.google.com","192.168.100.144","TCP","66","https(443)  >  46096 [ACK] Seq=8267 Ack=2739 Win=74752 Len=0 TSval=839684419 TSecr=9339573"
"783","131.076187792","mail.google.com","192.168.100.144","TLSv1.3","134","Application Data"
"784","131.076274741","mail.google.com","192.168.100.144","TLSv1.3","529","Application Data"
"785","131.081281265","mail.google.com","192.168.100.144","TLSv1.3","97","Application Data"
"786","131.081404701","mail.google.com","192.168.100.144","TLSv1.3","105","Application Data"
"787","131.160201595","mail.google.com","192.168.100.144","TCP","105","[TCP Retransmission] https(443)  >  46096 [PSH, ACK] Seq=8829 Ack=2739 Win=74752 Len=39 TSval=839684821 TSecr=9339573"
"788","131.247787531","192.168.100.144","mail.google.com","TCP","66","46096  >  https(443) [ACK] Seq=2739 Ack=8868 Win=110336 Len=0 TSval=9339699 TSecr=839684737"
"789","131.247787718","192.168.100.144","mail.google.com","TCP","78","[TCP Dup ACK 788#1] 46096  >  https(443) [ACK] Seq=2739 Ack=8868 Win=110336 Len=0 TSval=9339699 TSecr=839684821 SLE=8829 SRE=8868"
"790","131.254064134","192.168.100.144","mail.google.com","TLSv1.3","105","Application Data"
"791","131.268691989","mail.google.com","192.168.100.144","TCP","66","https(443)  >  46096 [ACK] Seq=8868 Ack=2778 Win=74752 Len=0 TSval=839684929 TSecr=9339700"
"792","154.016107153","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38434  >  https(443) [FIN, ACK] Seq=1090 Ack=5467 Win=101888 Len=0 TSval=9345385 TSecr=1126495763"
"793","154.030679582","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38434 [FIN, ACK] Seq=5467 Ack=1091 Win=68864 Len=0 TSval=1126592778 TSecr=9345385"
"794","154.044080687","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38434  >  https(443) [ACK] Seq=1091 Ack=5468 Win=101888 Len=0 TSval=9345398 TSecr=1126592778"
"795","155.371983922","android.l.google.com","192.168.100.144","TCP","66","https(443)  >  36206 [FIN, ACK] Seq=1 Ack=1 Win=265 Len=0 TSval=2756730159 TSecr=9285741"
"796","155.586377071","192.168.100.144","android.l.google.com","TCP","66","36206  >  https(443) [ACK] Seq=1 Ack=2 Win=353 Len=0 TSval=9345777 TSecr=2756730159"
"797","156.147939232","192.168.100.144","192.168.100.1","DNS","86","Standard query 0x7947 A android.clients.google.com"
"798","156.148065757","192.168.100.1","192.168.100.144","DNS","270","Standard query response 0x7947 A android.clients.google.com CNAME android.l.google.com A 216.58.207.206 A 142.250.74.110 A 142.250.74.142 A 142.250.74.174 A 216.58.207.238 A 216.58.211.14 A 142.250.74.14 A 142.250.74.46 A 142.250.74.78 A 172.217.21.174"
"799","156.168772561","192.168.100.144","192.168.100.1","DNS","82","Standard query 0x2057 A play-fe.googleapis.com"
"800","156.168777649","192.168.100.1","192.168.100.144","DNS","98","Standard query response 0x2057 A play-fe.googleapis.com A 142.250.74.78"
"801","156.185205352","192.168.100.144","192.168.100.1","DNS","89","Standard query 0x38ed A play-lh.googleusercontent.com"
"802","156.185244160","192.168.100.1","192.168.100.144","DNS","105","Standard query response 0x38ed A play-lh.googleusercontent.com A 142.250.74.54"
"803","156.605591901","192.168.100.144","192.168.100.1","DNS","89","Standard query 0xf937 A connectivitycheck.gstatic.com"
"804","156.605741113","192.168.100.1","192.168.100.144","DNS","105","Standard query response 0xf937 A connectivitycheck.gstatic.com A 142.250.74.163"
"805","156.631046157","192.168.100.144","connectivitycheck.gstatic.com","TCP","74","38448  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9346045 TSecr=0 WS=256"
"806","156.645586933","connectivitycheck.gstatic.com","192.168.100.144","TCP","74","https(443)  >  38448 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=2939941880 TSecr=9346045 WS=256"
"807","156.755929170","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38448  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9346075 TSecr=2939941880"
"808","156.814893627","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","583","Client Hello"
"809","156.829343726","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38448 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=2939942063 TSecr=9346091"
"810","156.838145581","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"811","156.838200637","connectivitycheck.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  38448 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=2939942072 TSecr=9346091 [TCP segment of a reassembled PDU]"
"812","156.838200690","connectivitycheck.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  38448 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=2939942072 TSecr=9346091 [TCP segment of a reassembled PDU]"
"813","156.838200722","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","159","Application Data"
"814","156.849365078","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38448  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9346099 TSecr=2939942072"
"815","156.849671592","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38448  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9346099 TSecr=2939942072"
"816","156.849888065","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38448  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9346099 TSecr=2939942072"
"817","156.850081857","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38448  >  https(443) [ACK] Seq=518 Ack=4348 Win=96256 Len=0 TSval=9346100 TSecr=2939942072"
"818","156.953821398","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"819","156.973209563","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38448 [ACK] Seq=4348 Ack=582 Win=66816 Len=0 TSval=2939942207 TSecr=9346125"
"820","156.975992273","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","320","Application Data"
"821","156.990522322","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38448 [ACK] Seq=4348 Ack=836 Win=67840 Len=0 TSval=2939942224 TSecr=9346131"
"822","156.990720578","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","908","Application Data, Application Data"
"823","156.993214473","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38448  >  https(443) [ACK] Seq=836 Ack=5190 Win=99072 Len=0 TSval=9346135 TSecr=2939942225"
"824","157.452957004","192.168.100.144","192.168.100.1","DNS","79","Standard query 0x36e1 A play.googleapis.com"
"825","157.453024260","192.168.100.1","192.168.100.144","DNS","95","Standard query response 0x36e1 A play.googleapis.com A 142.250.74.106"
"826","157.476071582","192.168.100.144","www.googleapis.com","TCP","74","37744  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9346256 TSecr=0 WS=256"
"827","157.490686983","www.googleapis.com","192.168.100.144","TCP","74","https(443)  >  37744 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=1033410945 TSecr=9346256 WS=256"
"828","157.493410953","192.168.100.144","www.googleapis.com","TCP","66","37744  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9346260 TSecr=1033410945"
"829","157.631480295","192.168.100.144","www.googleapis.com","TLSv1.3","583","Client Hello"
"830","157.645944301","www.googleapis.com","192.168.100.144","TCP","66","https(443)  >  37744 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=1033411100 TSecr=9346267"
"831","157.656748452","www.googleapis.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"832","157.657036160","www.googleapis.com","192.168.100.144","TCP","1484","https(443)  >  37744 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=1033411111 TSecr=9346267 [TCP segment of a reassembled PDU]"
"833","157.657036348","www.googleapis.com","192.168.100.144","TCP","1484","https(443)  >  37744 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=1033411111 TSecr=9346267 [TCP segment of a reassembled PDU]"
"834","157.657036411","www.googleapis.com","192.168.100.144","TLSv1.3","502","Application Data"
"835","157.673709247","192.168.100.144","www.googleapis.com","TCP","66","37744  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9346305 TSecr=1033411111"
"836","157.673781299","192.168.100.144","www.googleapis.com","TCP","66","37744  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9346305 TSecr=1033411111"
"837","157.673842595","192.168.100.144","www.googleapis.com","TCP","66","37744  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9346305 TSecr=1033411111"
"838","157.673865973","192.168.100.144","www.googleapis.com","TCP","66","37744  >  https(443) [ACK] Seq=518 Ack=4691 Win=99072 Len=0 TSval=9346305 TSecr=1033411111"
"839","157.753065393","192.168.100.144","www.googleapis.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"840","157.772484078","www.googleapis.com","192.168.100.144","TCP","66","https(443)  >  37744 [ACK] Seq=4691 Ack=582 Win=66816 Len=0 TSval=1033411227 TSecr=9346325"
"841","157.804309815","192.168.100.144","www.googleapis.com","TLSv1.3","282","Application Data"
"842","157.818842141","www.googleapis.com","192.168.100.144","TCP","66","https(443)  >  37744 [ACK] Seq=4691 Ack=798 Win=67840 Len=0 TSval=1033411273 TSecr=9346338"
"843","157.838046401","www.googleapis.com","192.168.100.144","TLSv1.3","1484","Application Data"
"844","157.838046501","www.googleapis.com","192.168.100.144","TLSv1.3","244","Application Data"
"845","157.838298804","www.googleapis.com","192.168.100.144","TLSv1.3","156","Application Data"
"846","157.838298992","www.googleapis.com","192.168.100.144","TLSv1.3","93","Application Data"
"847","157.847468652","192.168.100.144","www.googleapis.com","TCP","66","37744  >  https(443) [ACK] Seq=798 Ack=6109 Win=101888 Len=0 TSval=9346349 TSecr=1033411292"
"848","157.847828473","192.168.100.144","www.googleapis.com","TCP","66","37744  >  https(443) [ACK] Seq=798 Ack=6287 Win=104704 Len=0 TSval=9346349 TSecr=1033411292"
"849","157.847865126","192.168.100.144","www.googleapis.com","TCP","66","37744  >  https(443) [ACK] Seq=798 Ack=6377 Win=104704 Len=0 TSval=9346349 TSecr=1033411292"
"850","157.847963436","192.168.100.144","www.googleapis.com","TCP","66","37744  >  https(443) [ACK] Seq=798 Ack=6404 Win=104704 Len=0 TSval=9346349 TSecr=1033411292"
"851","157.904036458","192.168.100.144","www.googleapis.com","TCP","1484","37744  >  https(443) [ACK] Seq=798 Ack=6404 Win=104704 Len=1418 TSval=9346361 TSecr=1033411292 [TCP segment of a reassembled PDU]"
"852","157.904090527","192.168.100.144","www.googleapis.com","TLSv1.3","129","Application Data"
"853","157.918698470","www.googleapis.com","192.168.100.144","TCP","66","https(443)  >  37744 [ACK] Seq=6404 Ack=2279 Win=70656 Len=0 TSval=1033411373 TSecr=9346361"
"854","157.940510471","www.googleapis.com","192.168.100.144","TLSv1.3","895","Application Data"
"855","157.940741626","www.googleapis.com","192.168.100.144","TLSv1.3","234","Application Data, Application Data"
"856","157.947909325","192.168.100.144","www.googleapis.com","TCP","66","37744  >  https(443) [ACK] Seq=2279 Ack=7233 Win=107520 Len=0 TSval=9346374 TSecr=1033411395"
"857","157.948070317","192.168.100.144","www.googleapis.com","TCP","66","37744  >  https(443) [ACK] Seq=2279 Ack=7401 Win=110336 Len=0 TSval=9346374 TSecr=1033411395"
"858","159.148769204","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","320","Application Data"
"859","159.163389333","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","344","Application Data"
"860","159.173796791","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38448  >  https(443) [ACK] Seq=1090 Ack=5468 Win=101888 Len=0 TSval=9346680 TSecr=2939944397"
"861","159.936696186","VMware_5d:90:bd","Broadcast","ARP","60","Who has 192.168.100.144? Tell 192.168.100.159"
"862","160.036898961","VMware_5d:90:bd","Broadcast","ARP","60","Who has 192.168.100.144? Tell 192.168.100.159"
"863","160.476315282","192.168.100.144","mail.google.com","TCP","66","46096  >  https(443) [FIN, ACK] Seq=2778 Ack=8868 Win=110336 Len=0 TSval=9346966 TSecr=839684929"
"864","160.476456917","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [FIN, ACK] Seq=3292 Ack=14720 Win=133120 Len=0 TSval=9346966 TSecr=3101701983"
"865","160.490748095","mail.google.com","192.168.100.144","TCP","66","https(443)  >  46096 [FIN, ACK] Seq=8868 Ack=2779 Win=74752 Len=0 TSval=839714152 TSecr=9346966"
"866","160.493408137","inbox.google.com","192.168.100.144","TCP","66","https(443)  >  40888 [FIN, ACK] Seq=14720 Ack=3293 Win=74752 Len=0 TSval=3101789982 TSecr=9346966"
"867","160.494008000","192.168.100.144","mail.google.com","TCP","66","46096  >  https(443) [ACK] Seq=2779 Ack=8869 Win=110336 Len=0 TSval=9347011 TSecr=839714152"
"868","160.496211567","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=3293 Ack=14721 Win=133120 Len=0 TSval=9347011 TSecr=3101789982"
"869","163.350914211","192.168.100.144","ec2-18-185-234-200.eu-central-1.compute.amazonaws.com","TCP","78","39434  >  xmpp-client(5222) [PSH, ACK] Seq=1 Ack=1 Win=343 Len=12 TSval=9347717 TSecr=215727411 [TCP segment of a reassembled PDU]"
"870","163.370750900","ec2-18-185-234-200.eu-central-1.compute.amazonaws.com","192.168.100.144","TCP","78","xmpp-client(5222)  >  39434 [PSH, ACK] Seq=1 Ack=13 Win=110 Len=12 TSval=216327441 TSecr=9347717 [TCP segment of a reassembled PDU]"
"871","163.373557446","192.168.100.144","ec2-18-185-234-200.eu-central-1.compute.amazonaws.com","TCP","66","39434  >  xmpp-client(5222) [ACK] Seq=13 Ack=13 Win=343 Len=0 TSval=9347730 TSecr=216327441"
"872","168.038615106","192.168.100.144","192.168.100.1","DNS","82","Standard query 0xbe16 A api.ad.intl.xiaomi.com"
"873","168.561465265","192.168.100.1","192.168.100.144","DNS","98","Standard query response 0xbe16 A api.ad.intl.xiaomi.com A 20.47.115.78"
"874","168.637967689","192.168.100.144","api.ad.intl.xiaomi.com","TCP","74","34694  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9349046 TSecr=0 WS=256"
"875","168.657174714","api.ad.intl.xiaomi.com","192.168.100.144","TCP","74","https(443)  >  34694 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1418 SACK_PERM=1 TSval=3040709968 TSecr=9349046 WS=128"
"876","168.662934872","192.168.100.144","api.ad.intl.xiaomi.com","TCP","66","34694  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9349053 TSecr=3040709968"
"877","168.713478532","192.168.100.144","api.ad.intl.xiaomi.com","TLSv1.2","583","Client Hello"
"878","168.732651182","api.ad.intl.xiaomi.com","192.168.100.144","TCP","66","https(443)  >  34694 [ACK] Seq=1 Ack=518 Win=30080 Len=0 TSval=3040710043 TSecr=9349065"
"879","168.734160839","api.ad.intl.xiaomi.com","192.168.100.144","TLSv1.2","1514","Server Hello"
"880","168.734203334","api.ad.intl.xiaomi.com","192.168.100.144","TCP","1514","https(443)  >  34694 [ACK] Seq=1449 Ack=518 Win=30080 Len=1448 TSval=3040710044 TSecr=9349065 [TCP segment of a reassembled PDU]"
"881","168.734203452","api.ad.intl.xiaomi.com","192.168.100.144","TLSv1.2","964","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"882","168.736631853","192.168.100.144","api.ad.intl.xiaomi.com","TCP","66","34694  >  https(443) [ACK] Seq=518 Ack=1449 Win=90624 Len=0 TSval=9349071 TSecr=3040710044"
"883","168.736750761","192.168.100.144","api.ad.intl.xiaomi.com","TCP","66","34694  >  https(443) [ACK] Seq=518 Ack=2897 Win=93440 Len=0 TSval=9349071 TSecr=3040710044"
"884","168.736928093","192.168.100.144","api.ad.intl.xiaomi.com","TCP","66","34694  >  https(443) [ACK] Seq=518 Ack=3795 Win=96512 Len=0 TSval=9349071 TSecr=3040710044"
"885","168.859054847","192.168.100.144","api.ad.intl.xiaomi.com","TLSv1.2","159","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"886","168.878561516","api.ad.intl.xiaomi.com","192.168.100.144","TLSv1.2","356","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"887","168.880945665","192.168.100.144","api.ad.intl.xiaomi.com","TCP","1472","34694  >  https(443) [ACK] Seq=611 Ack=3795 Win=96512 Len=1406 TSval=9349107 TSecr=3040710044 [TCP segment of a reassembled PDU]"
"888","168.881625940","192.168.100.144","api.ad.intl.xiaomi.com","TLSv1.2","1304","Application Data"
"889","168.900982177","api.ad.intl.xiaomi.com","192.168.100.144","TCP","66","https(443)  >  34694 [ACK] Seq=4085 Ack=3255 Win=35840 Len=0 TSval=3040710211 TSecr=9349107"
"890","168.907432520","api.ad.intl.xiaomi.com","192.168.100.144","TLSv1.2","403","Application Data"
"891","168.958154685","192.168.100.144","api.ad.intl.xiaomi.com","TCP","66","34694  >  https(443) [ACK] Seq=3255 Ack=4422 Win=102144 Len=0 TSval=9349126 TSecr=3040710218"
"892","190.761278583","216.239.32.36","192.168.100.144","TCP","66","https(443)  >  38966 [FIN, ACK] Seq=1 Ack=1 Win=278 Len=0 TSval=1008160954 TSecr=9294577"
"893","190.882604227","192.168.100.144","216.239.32.36","TCP","66","38966  >  https(443) [ACK] Seq=1 Ack=2 Win=355 Len=0 TSval=9354608 TSecr=1008160954"
"894","196.131873465","XiaomiCo_e2:2c:1c","HewlettP_e1:a9:74","ARP","60","Who has 192.168.100.1? Tell 192.168.100.144"
"895","196.131894165","HewlettP_e1:a9:74","XiaomiCo_e2:2c:1c","ARP","60","192.168.100.1 is at 5c:b9:01:e1:a9:74"
"896","204.874235113","216.239.36.127","192.168.100.144","TLSv1.2","99","Application Data"
"897","205.130239886","192.168.100.144","216.239.36.127","TLSv1.2","97","Application Data"
"898","205.145667258","216.239.36.127","192.168.100.144","TCP","66","https(443)  >  60786 [ACK] Seq=34 Ack=32 Win=283 Len=0 TSval=3167099660 TSecr=9358170"
"899","214.680356999","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38448  >  https(443) [FIN, ACK] Seq=1090 Ack=5468 Win=101888 Len=0 TSval=9360551 TSecr=2939944397"
"900","214.694956130","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38448 [FIN, ACK] Seq=5468 Ack=1091 Win=68864 Len=0 TSval=2939999929 TSecr=9360551"
"901","214.704316242","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38448  >  https(443) [ACK] Seq=1091 Ack=5469 Win=101888 Len=0 TSval=9360563 TSecr=2939999929"
"902","215.443775733","192.168.100.144","android.l.google.com","TCP","66","[TCP Previous segment not captured] 36206  >  https(443) [FIN, ACK] Seq=32 Ack=2 Win=353 Len=0 TSval=9360734 TSecr=2756730159"
"903","215.443865355","192.168.100.144","android.l.google.com","TCP","97","[TCP Out-Of-Order] 36206  >  https(443) [PSH, ACK] Seq=1 Ack=2 Win=353 Len=31 TSval=9360734 TSecr=2756730159"
"904","215.443896896","192.168.100.144","android.l.google.com","TCP","66","[TCP Out-Of-Order] 36206  >  https(443) [FIN, ACK] Seq=32 Ack=2 Win=353 Len=0 TSval=9360746 TSecr=2756730159"
"905","215.458148062","android.l.google.com","192.168.100.144","TCP","60","https(443)  >  36206 [RST] Seq=2 Win=0 Len=0"
"906","215.458250941","android.l.google.com","192.168.100.144","TCP","60","https(443)  >  36206 [RST] Seq=2 Win=0 Len=0"
"907","215.458271203","android.l.google.com","192.168.100.144","TCP","60","https(443)  >  36206 [RST] Seq=2 Win=0 Len=0"
"908","216.926476681","192.168.100.144","connectivitycheck.gstatic.com","TCP","74","38454  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9361118 TSecr=0 WS=256"
"909","216.941127067","connectivitycheck.gstatic.com","192.168.100.144","TCP","74","https(443)  >  38454 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=776855395 TSecr=9361118 WS=256"
"910","216.945123114","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38454  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9361123 TSecr=776855395"
"911","217.030925060","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","583","Client Hello"
"912","217.045565501","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38454 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=776855499 TSecr=9361145"
"913","217.056537763","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"914","217.056537948","connectivitycheck.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  38454 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=776855509 TSecr=9361145 [TCP segment of a reassembled PDU]"
"915","217.056605002","connectivitycheck.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  38454 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=776855509 TSecr=9361145 [TCP segment of a reassembled PDU]"
"916","217.056605067","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","158","Application Data"
"917","217.060863931","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38454  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9361152 TSecr=776855509"
"918","217.061027712","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38454  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9361152 TSecr=776855509"
"919","217.061157630","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38454  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9361152 TSecr=776855509"
"920","217.061322005","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38454  >  https(443) [ACK] Seq=518 Ack=4347 Win=96256 Len=0 TSval=9361152 TSecr=776855509"
"921","217.148458808","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"922","217.169589847","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38454 [ACK] Seq=4347 Ack=582 Win=66816 Len=0 TSval=776855622 TSecr=9361174"
"923","217.173432763","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","320","Application Data"
"924","217.188225245","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","908","Application Data, Application Data"
"925","217.188992765","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38454 [ACK] Seq=4347 Ack=836 Win=67840 Len=0 TSval=776855642 TSecr=9361180"
"926","217.191463247","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38454  >  https(443) [ACK] Seq=836 Ack=5189 Win=99072 Len=0 TSval=9361185 TSecr=776855642"
"927","217.191582811","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","[TCP Dup ACK 926#1] 38454  >  https(443) [ACK] Seq=836 Ack=5189 Win=99072 Len=0 TSval=9361185 TSecr=776855642"
"928","218.966295906","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","320","Application Data"
"929","218.981070647","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","344","Application Data"
"930","218.984720700","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38454  >  https(443) [ACK] Seq=1090 Ack=5467 Win=101888 Len=0 TSval=9361633 TSecr=776857435"
"931","233.908574559","api.ad.intl.xiaomi.com","192.168.100.144","TLSv1.2","97","Encrypted Alert"
